PageTitle;PageID;RevisionID;Time(calendar);Time(milliseconds);InteractionType;WordCount;IsAnonymous;ActiveUser;TargetAuthor;UndoTarget;RedoTarget
"George W. Bush";3414021;8574690;2002-09-22T18:33:35Z;1032546311000;DELETED;1;0;"Hfastedge";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574692;2002-09-22T18:56:45Z;1032712415000;ADDED;14;0;"Soulpatch";;;
"George W. Bush";3414021;8574692;2002-09-22T18:56:45Z;1032712415000;DELETED;4;0;"Soulpatch";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574694;2002-09-30T04:39:10Z;1032713805000;DELETED;7;0;"KamikazeArchon";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574696;2002-10-09T00:25:44Z;1033353550000;ADDED;1;0;"AxelBoldt";;;
"George W. Bush";3414021;8574696;2002-10-09T00:25:44Z;1033353550000;DELETED;1;0;"AxelBoldt";"Bryan Derksen";"Bryan Derksen";""
"George W. Bush";3414021;8574698;2002-10-09T04:00:10Z;1034115944000;ADDED;8;1;"206.28.72.1";;;
"George W. Bush";3414021;8574698;2002-10-09T04:00:10Z;1034115944000;DELETED;10;1;"206.28.72.1";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574700;2002-10-09T07:33:28Z;1034128810000;ADDED;1;0;"RobLa";;;
"George W. Bush";3414021;8574702;2002-10-09T10:15:52Z;1034141608000;ADDED;218;1;"216.229.90.232";;;
"George W. Bush";3414021;8574702;2002-10-09T10:15:52Z;1034141608000;DELETED;3;1;"216.229.90.232";"213.1.148.58";"213.1.148.58";""
"George W. Bush";3414021;8574706;2002-10-09T13:43:04Z;1034151423000;ADDED;22;1;"213.18.146.141";;;
"George W. Bush";3414021;8574706;2002-10-09T13:43:04Z;1034151423000;DELETED;2;1;"213.18.146.141";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574706;2002-10-09T13:43:04Z;1034151423000;DELETED;1;1;"213.18.146.141";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574708;2002-10-09T17:13:00Z;1034163784000;ADDED;12;0;"Wesley";;;
"George W. Bush";3414021;8574708;2002-10-09T17:13:00Z;1034163784000;DELETED;1;0;"Wesley";"62.7.26.194";"62.7.26.194";""
"George W. Bush";3414021;8574708;2002-10-09T17:13:00Z;1034163784000;DELETED;1;0;"Wesley";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574708;2002-10-09T17:13:00Z;1034163784000;DELETED;7;0;"Wesley";"213.18.146.141";"213.18.146.141";""
"George W. Bush";3414021;8574710;2002-10-10T07:54:57Z;1034176380000;ADDED;4;0;"Quintessent";;;
"George W. Bush";3414021;8574710;2002-10-10T07:54:57Z;1034176380000;DELETED;1;0;"Quintessent";"Wesley";"Wesley";""
"George W. Bush";3414021;8574710;2002-10-10T07:54:57Z;1034176380000;DELETED;1;0;"Quintessent";"213.18.146.141";"213.18.146.141";""
"George W. Bush";3414021;8574712;2002-10-10T14:05:55Z;1034229297000;ADDED;201;1;"216.229.90.232";;;
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;ADDED;5;0;"Rmhermen";;;
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;DELETED;2;0;"Rmhermen";"128.148.115.157";"128.148.115.157";""
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;DELETED;1;0;"Rmhermen";"Conversion script";"Conversion script";""
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;DELETED;1;0;"Rmhermen";"BryceHarrington";"BryceHarrington";""
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;DELETED;6;0;"Rmhermen";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574714;2002-10-10T16:54:56Z;1034251555000;DELETED;6;0;"Rmhermen";"Hfastedge";"Hfastedge";""
"George W. Bush";3414021;8574716;2002-10-10T22:13:07Z;1034261696000;ADDED;213;0;"Soulpatch";;;
"George W. Bush";3414021;8574716;2002-10-10T22:13:07Z;1034261696000;DELETED;31;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574732;2002-10-12T15:44:20Z;1034403841000;ADDED;124;1;"216.229.90.232";;;
"George W. Bush";3414021;8574732;2002-10-12T15:44:20Z;1034403841000;DELETED;4;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574732;2002-10-12T15:44:20Z;1034403841000;DELETED;2;1;"216.229.90.232";"Quintessent";"Quintessent";""
"George W. Bush";3414021;8574732;2002-10-12T15:44:20Z;1034403841000;DELETED;3;1;"216.229.90.232";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8574732;2002-10-12T15:44:20Z;1034403841000;DELETED;1;1;"216.229.90.232";"213.18.146.141";"213.18.146.141";""
"George W. Bush";3414021;8574736;2002-10-13T16:59:09Z;1034430272000;ADDED;4;0;"Khendon";;;
"George W. Bush";3414021;8574736;2002-10-13T16:59:09Z;1034430272000;DELETED;11;0;"Khendon";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574736;2002-10-13T16:59:09Z;1034430272000;DELETED;1;0;"Khendon";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8574736;2002-10-13T16:59:09Z;1034430272000;DELETED;1;0;"Khendon";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574738;2002-10-16T20:08:59Z;1034521149000;ADDED;1;0;"RobLa";;;
"George W. Bush";3414021;8574738;2002-10-16T20:08:59Z;1034521149000;DELETED;1;0;"RobLa";"Bryan Derksen";"Bryan Derksen";""
"George W. Bush";3414021;8574740;2002-10-18T14:15:46Z;1034791739000;ADDED;15;1;"195.186.199.52";;;
"George W. Bush";3414021;8574744;2002-10-19T18:16:48Z;1034962792000;ADDED;12;0;"Willsmith";;;
"George W. Bush";3414021;8574746;2002-10-24T14:21:24Z;1035044208000;DELETED;12;1;"209.155.42.182";"Willsmith";"Willsmith";""
"George W. Bush";3414021;8574748;2002-10-24T14:29:19Z;1035462084000;ADDED;49;0;"Lir";;;
"George W. Bush";3414021;8574748;2002-10-24T14:29:19Z;1035462084000;DELETED;14;0;"Lir";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574748;2002-10-24T14:29:19Z;1035462084000;DELETED;30;0;"Lir";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574750;2002-10-24T17:07:27Z;1035462559000;ADDED;1;1;"129.186.80.133";;;
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;ADDED;147;0;"Lir";;;
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;16;0;"Lir";"128.148.115.157";"128.148.115.157";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;6;0;"Lir";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;2;0;"Lir";"BryceHarrington";"BryceHarrington";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;1;0;"Lir";"209.155.42.182";"209.155.42.182";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;28;0;"Lir";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;106;0;"Lir";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;1;0;"Lir";"Andrew Blair";"Andrew Blair";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;1;0;"Lir";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;1;0;"Lir";"Rmhermen";"Rmhermen";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;39;0;"Lir";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;4;0;"Lir";"207.172.11.150";"207.172.11.150";""
"George W. Bush";3414021;8574758;2002-10-24T22:41:16Z;1035473498000;DELETED;4;0;"Lir";"Ed Poor";"Ed Poor";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;ADDED;167;0;"The Cunctator";;;
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;6;0;"The Cunctator";"64.26.98.90";"64.26.98.90";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;2;0;"The Cunctator";"210.49.193.178";"210.49.193.178";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;1;0;"The Cunctator";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;3;0;"The Cunctator";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;30;0;"The Cunctator";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;5;0;"The Cunctator";"Hfastedge";"Hfastedge";""
"George W. Bush";3414021;8574760;2002-10-25T20:48:42Z;1035492076000;DELETED;31;0;"The Cunctator";"Lir";"Lir";""
"George W. Bush";3414021;8574762;2002-10-25T21:12:16Z;1035571722000;DELETED;19;0;"Lir";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574764;2002-10-26T01:25:07Z;1035573136000;RESTORED;19;0;"Ed Poor";"The Cunctator";"Lir";"The Cunctator"
"George W. Bush";3414021;8574770;2002-11-01T13:48:20Z;1035589143000;ADDED;6;0;"Kwertii";;;
"George W. Bush";3414021;8574776;2002-11-01T17:13:00Z;1036154900000;ADDED;3;0;"Lir";;;
"George W. Bush";3414021;8574776;2002-11-01T17:13:00Z;1036154900000;DELETED;19;0;"Lir";"The Cunctator";"Ed Poor";"Lir"
"George W. Bush";3414021;8574776;2002-11-01T17:13:00Z;1036154900000;DELETED;3;0;"Lir";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574778;2002-11-01T17:15:29Z;1036167180000;ADDED;38;0;"Soulpatch";;;
"George W. Bush";3414021;8574778;2002-11-01T17:15:29Z;1036167180000;DELETED;2;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574778;2002-11-01T17:15:29Z;1036167180000;DELETED;2;0;"Soulpatch";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574782;2002-11-01T18:28:20Z;1036167437000;ADDED;2;0;"Stormwriter";;;
"George W. Bush";3414021;8574782;2002-11-01T18:28:20Z;1036167437000;DELETED;2;0;"Stormwriter";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574784;2002-11-01T18:39:59Z;1036171700000;ADDED;151;0;"Soulpatch";;;
"George W. Bush";3414021;8574784;2002-11-01T18:39:59Z;1036171700000;DELETED;4;0;"Soulpatch";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;ADDED;92;0;"DanKeshet";;;
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;14;0;"DanKeshet";"64.26.98.90";"64.26.98.90";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;1;0;"DanKeshet";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;2;0;"DanKeshet";"210.49.193.178";"210.49.193.178";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;43;0;"DanKeshet";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;1;0;"DanKeshet";"Andrew Blair";"Andrew Blair";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;2;0;"DanKeshet";"134.173.58.76";"134.173.58.76";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;26;0;"DanKeshet";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;11;0;"DanKeshet";"Hfastedge";"Hfastedge";""
"George W. Bush";3414021;8574786;2002-11-01T18:48:13Z;1036172399000;DELETED;11;0;"DanKeshet";"Lir";"Lir";""
"George W. Bush";3414021;8574788;2002-11-01T18:57:13Z;1036172893000;ADDED;1;0;"Gianfranco";;;
"George W. Bush";3414021;8574790;2002-11-01T21:01:28Z;1036173433000;ADDED;34;0;"Ed Poor";;;
"George W. Bush";3414021;8574790;2002-11-01T21:01:28Z;1036173433000;DELETED;8;0;"Ed Poor";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574790;2002-11-01T21:01:28Z;1036173433000;DELETED;2;0;"Ed Poor";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8574790;2002-11-01T21:01:28Z;1036173433000;DELETED;4;0;"Ed Poor";"Lir";"Lir";""
"George W. Bush";3414021;8574792;2002-11-02T07:11:52Z;1036180888000;ADDED;36;1;"128.32.172.179";;;
"George W. Bush";3414021;8574792;2002-11-02T07:11:52Z;1036180888000;DELETED;8;1;"128.32.172.179";"64.26.98.90";"64.26.98.90";""
"George W. Bush";3414021;8574792;2002-11-02T07:11:52Z;1036180888000;DELETED;4;1;"128.32.172.179";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574792;2002-11-02T07:11:52Z;1036180888000;DELETED;1;1;"128.32.172.179";"Kwertii";"Kwertii";""
"George W. Bush";3414021;8574792;2002-11-02T07:11:52Z;1036180888000;DELETED;1;1;"128.32.172.179";"206.28.72.1";"206.28.72.1";""
"George W. Bush";3414021;8574794;2002-11-03T01:41:47Z;1036217512000;ADDED;63;1;"216.229.90.232";;;
"George W. Bush";3414021;8574796;2002-11-04T12:19:38Z;1036284107000;ADDED;3;0;"Mav";;;
"George W. Bush";3414021;8574796;2002-11-04T12:19:38Z;1036284107000;DELETED;2;0;"Mav";"Aristotle~enwiki";"Aristotle~enwiki";""
"George W. Bush";3414021;8574798;2002-11-04T23:35:43Z;1036408778000;ADDED;2;1;"139.20.140.49";;;
"George W. Bush";3414021;8574806;2002-11-05T18:38:07Z;1036459501000;ADDED;28;1;"216.229.90.232";;;
"George W. Bush";3414021;8574806;2002-11-05T18:38:07Z;1036459501000;DELETED;31;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574806;2002-11-05T18:38:07Z;1036459501000;DELETED;1;1;"216.229.90.232";"DanKeshet";"DanKeshet";""
"George W. Bush";3414021;8574806;2002-11-05T18:38:07Z;1036459501000;DELETED;1;1;"216.229.90.232";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574808;2002-11-05T18:49:09Z;1036517887000;ADDED;32;0;"Soulpatch";;;
"George W. Bush";3414021;8574810;2002-11-05T21:53:48Z;1036518549000;ADDED;79;1;"128.32.172.179";;;
"George W. Bush";3414021;8574810;2002-11-05T21:53:48Z;1036518549000;DELETED;8;1;"128.32.172.179";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574810;2002-11-05T21:53:48Z;1036518549000;DELETED;13;1;"128.32.172.179";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574810;2002-11-05T21:53:48Z;1036518549000;DELETED;3;1;"128.32.172.179";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574812;2002-11-05T22:46:07Z;1036529628000;DELETED;25;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574812;2002-11-05T22:46:07Z;1036529628000;DELETED;4;1;"216.229.90.232";"128.32.172.179";"128.32.172.179";""
"George W. Bush";3414021;8574814;2002-11-06T02:58:25Z;1036532767000;ADDED;23;0;"Soulpatch";;;
"George W. Bush";3414021;8574818;2002-11-06T03:23:16Z;1036548931000;ADDED;160;1;"216.229.90.120";;;
"George W. Bush";3414021;8574822;2002-11-06T05:47:52Z;1036549715000;ADDED;17;0;"John Price";;;
"George W. Bush";3414021;8574822;2002-11-06T05:47:52Z;1036549715000;DELETED;50;0;"John Price";"216.229.90.120";"216.229.90.120";""
"George W. Bush";3414021;8574826;2002-11-06T10:05:14Z;1036558260000;ADDED;36;0;"Soulpatch";;;
"George W. Bush";3414021;8574826;2002-11-06T10:05:14Z;1036558260000;DELETED;12;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574826;2002-11-06T10:05:14Z;1036558260000;DELETED;107;0;"Soulpatch";"216.229.90.120";"216.229.90.120";""
"George W. Bush";3414021;8574826;2002-11-06T10:05:14Z;1036558260000;DELETED;15;0;"Soulpatch";"John Price";"John Price";""
"George W. Bush";3414021;8574828;2002-11-06T10:24:12Z;1036573514000;ADDED;38;1;"216.229.90.232";;;
"George W. Bush";3414021;8574830;2002-11-06T17:01:39Z;1036574652000;ADDED;2;1;"195.186.228.82";;;
"George W. Bush";3414021;8574830;2002-11-06T17:01:39Z;1036574652000;DELETED;4;1;"195.186.228.82";"Wesley";"Wesley";""
"George W. Bush";3414021;8574830;2002-11-06T17:01:39Z;1036574652000;DELETED;3;1;"195.186.228.82";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574832;2002-11-07T03:29:15Z;1036598499000;ADDED;28;0;"Soulpatch";;;
"George W. Bush";3414021;8574832;2002-11-07T03:29:15Z;1036598499000;DELETED;3;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574834;2002-11-07T03:40:57Z;1036636155000;ADDED;81;1;"216.229.90.120";;;
"George W. Bush";3414021;8574834;2002-11-07T03:40:57Z;1036636155000;DELETED;4;1;"216.229.90.120";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574836;2002-11-07T06:25:05Z;1036636857000;ADDED;11;0;"Ram-Man";;;
"George W. Bush";3414021;8574836;2002-11-07T06:25:05Z;1036636857000;DELETED;1;0;"Ram-Man";"216.229.90.120";"216.229.90.120";""
"George W. Bush";3414021;8574838;2002-11-07T06:48:55Z;1036646705000;DELETED;27;1;"209.155.42.182";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574840;2002-11-07T07:04:15Z;1036648135000;DELETED;29;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574840;2002-11-07T07:04:15Z;1036648135000;DELETED;13;1;"216.229.90.232";"216.229.90.120";"216.229.90.120";""
"George W. Bush";3414021;8574840;2002-11-07T07:04:15Z;1036648135000;DELETED;2;1;"216.229.90.232";"John Price";"John Price";""
"George W. Bush";3414021;8574842;2002-11-07T07:12:21Z;1036649055000;ADDED;69;1;"198.144.192.212";;;
"George W. Bush";3414021;8574844;2002-11-07T07:19:59Z;1036649541000;DELETED;27;1;"209.155.42.182";"198.144.192.212";"198.144.192.212";""
"George W. Bush";3414021;8574846;2002-11-07T16:38:05Z;1036649999000;DELETED;42;1;"216.229.90.232";"198.144.192.212";"198.144.192.212";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;ADDED;6;0;"Ed Poor";;;
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;28;0;"Ed Poor";"Wesley";"Wesley";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;11;0;"Ed Poor";"Vicki Rosenzweig";"Vicki Rosenzweig";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;2;0;"Ed Poor";"195.186.228.82";"195.186.228.82";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;7;0;"Ed Poor";"62.7.26.194";"62.7.26.194";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;2;0;"Ed Poor";"Mav";"Mav";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;7;0;"Ed Poor";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;6;0;"Ed Poor";"207.172.11.150";"207.172.11.150";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;5;0;"Ed Poor";"213.1.148.58";"213.1.148.58";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;265;0;"Ed Poor";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;11;0;"Ed Poor";"209.155.42.182";"209.155.42.182";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;372;0;"Ed Poor";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;63;0;"Ed Poor";"Koyaanis Qatsi";"Koyaanis Qatsi";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;2;0;"Ed Poor";"Quintessent";"Quintessent";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;27;0;"Ed Poor";"Ryguasu";"Ryguasu";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;32;0;"Ed Poor";"Ed Poor";"Ed Poor";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;3;0;"Ed Poor";"Lir";"Lir";""
"George W. Bush";3414021;8574848;2002-11-07T17:25:23Z;1036683485000;DELETED;9;0;"Ed Poor";"213.18.146.141";"213.18.146.141";""
"George W. Bush";3414021;8574850;2002-11-07T18:57:06Z;1036686323000;ADDED;25;0;"Soulpatch";;;
"George W. Bush";3414021;8574852;2002-11-07T19:16:40Z;1036691826000;DELETED;25;1;"209.155.42.182";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574854;2002-11-08T08:50:06Z;1036693000000;ADDED;29;0;"Gareth Owen";;;
"George W. Bush";3414021;8574856;2002-11-11T06:35:21Z;1036741806000;ADDED;32;1;"209.155.42.182";;;
"George W. Bush";3414021;8574858;2002-11-11T07:10:08Z;1036992921000;ADDED;74;0;"Soulpatch";;;
"George W. Bush";3414021;8574860;2002-11-11T07:20:09Z;1036995008000;ADDED;41;1;"216.229.90.232";;;
"George W. Bush";3414021;8574862;2002-11-11T07:23:11Z;1036995609000;ADDED;59;0;"Soulpatch";;;
"George W. Bush";3414021;8574862;2002-11-11T07:23:11Z;1036995609000;DELETED;6;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574864;2002-11-11T07:29:54Z;1036995791000;ADDED;3;1;"216.229.90.232";;;
"George W. Bush";3414021;8574864;2002-11-11T07:29:54Z;1036995791000;DELETED;6;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574866;2002-11-11T07:31:05Z;1036996194000;ADDED;5;0;"Soulpatch";;;
"George W. Bush";3414021;8574866;2002-11-11T07:31:05Z;1036996194000;DELETED;3;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574870;2002-11-11T15:29:57Z;1036998015000;ADDED;61;1;"216.229.90.232";;;
"George W. Bush";3414021;8574874;2002-11-12T08:29:45Z;1037026166000;ADDED;89;0;"Soulpatch";;;
"George W. Bush";3414021;8574874;2002-11-12T08:29:45Z;1037026166000;DELETED;32;0;"Soulpatch";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574874;2002-11-12T08:29:45Z;1037026166000;DELETED;9;0;"Soulpatch";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574878;2002-11-12T08:46:40Z;1037086735000;ADDED;33;1;"216.229.90.232";;;
"George W. Bush";3414021;8574878;2002-11-12T08:46:40Z;1037086735000;DELETED;2;1;"216.229.90.232";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574892;2002-11-12T08:58:45Z;1037087718000;ADDED;92;0;"Sjc";;;
"George W. Bush";3414021;8574892;2002-11-12T08:58:45Z;1037087718000;DELETED;2;0;"Sjc";"Soulpatch";"Soulpatch";""
"George W. Bush";3414021;8574892;2002-11-12T08:58:45Z;1037087718000;DELETED;2;0;"Sjc";"216.229.90.232";"216.229.90.232";""
"George W. Bush";3414021;8574892;2002-11-12T08:58:45Z;1037087718000;DELETED;24;0;"Sjc";"The Cunctator";"The Cunctator";""
"George W. Bush";3414021;8574892;2002-11-12T08:58:45Z;1037087718000;DELETED;5;0;"Sjc";"Lir";"Lir";""
"George W. Bush";3414021;8574896;2002-11-12T09:00:48Z;1037088002000;ADDED;26;0;"Mav";;;
"George W. Bush";3414021;8574896;2002-11-12T09:00:48Z;1037088002000;DELETED;1;0;"Mav";"Mav";"Mav";""
"George W. Bush";3414021;8574896;2002-11-12T09:00:48Z;1037088002000;DELETED;29;0;"Mav";"Sjc";"Sjc";""
